message_id,from_id,message,date
15878,PeerUser(user_id=6498070480),"А можно ли закинуть не с тон капер, а кошелька от тг? Don't pay. Лишний раз комисию.",2024-06-05 18:11:24+00:00
15877,,Майнинг будет через 330 часов,2024-06-05 18:11:03+00:00
15876,,,2024-06-05 18:10:53+00:00
15875,,Примерная дата 25.06.2024,2024-06-05 18:10:04+00:00
15874,,3. Курс который я вам сказал это курс который будет при листинге,2024-06-05 18:09:56+00:00
15873,PeerUser(user_id=6183773129),Когда листинг?,2024-06-05 18:09:53+00:00
15872,,2. У нас ещё не было листинга,2024-06-05 18:09:42+00:00
15870,,"1. У нас токен на базе, сети TON",2024-06-05 18:09:33+00:00
15869,PeerUser(user_id=6183773129),Это с USDT связано,2024-06-05 18:09:07+00:00
15868,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: q1a1z3
🔵Amount: 10017 $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/7824217e1867887d39dead97538be1a2418195c04738c95a287708575110f696",2024-06-05 18:09:05+00:00
15866,PeerUser(user_id=6187375022),Hi,2024-06-05 18:05:47+00:00
15865,,"1 $BRETT - 0.0002 TON

1 TON - 7.5$",2024-06-05 18:05:40+00:00
15863,PeerUser(user_id=1813800649),How we use Brett bot?,2024-06-05 17:56:12+00:00
15862,PeerUser(user_id=6948649935),Hi,2024-06-05 17:46:43+00:00
15861,PeerUser(user_id=2065875306),когда вывод прийдет?,2024-06-05 17:41:07+00:00
15860,PeerUser(user_id=6842705399),why i cant click withdraw?,2024-06-05 17:19:17+00:00
15859,PeerUser(user_id=6343486547),how do i withdraw tokens brett,2024-06-05 17:17:56+00:00
15858,PeerUser(user_id=7475195485),Hi,2024-06-05 17:16:15+00:00
15855,,Eng chat @brettcoinen_chat,2024-06-05 15:30:13+00:00
15854,PeerUser(user_id=7077601078),Why delete my massage?,2024-06-05 15:29:17+00:00
15853,,Persian chat,2024-06-05 15:29:14+00:00
15852,,Eng chat @brettcoinen_chat,2024-06-05 15:29:02+00:00
15848,PeerUser(user_id=7077601078),Say hi persian,2024-06-05 15:27:37+00:00
15845,,50/50,2024-06-05 15:27:12+00:00
15844,PeerUser(user_id=7077601078),Can yoy speek persian?,2024-06-05 15:25:56+00:00
15841,,"Всегда помните что вы всегда можете посмотреть все транзакции наших выводов через tonviewer! Пожалуйста не попадайтесь на мошенников.

Always remember that you can always view all transactions of our withdrawals through tonviewer!  Please don't fall for scammers.",2024-06-05 14:53:49+00:00
15839,,Eng chat @brettcoinen_chat,2024-06-05 14:48:03+00:00
15838,PeerUser(user_id=7077601078),Say country are nationaly,2024-06-05 14:47:45+00:00
15837,PeerUser(user_id=7077601078),😐😐,2024-06-05 14:47:14+00:00
15836,,Brettland,2024-06-05 14:47:06+00:00
15835,PeerUser(user_id=1826194255),why,2024-06-05 14:46:54+00:00
15834,PeerUser(user_id=7077601078),Wher are you from?,2024-06-05 14:46:36+00:00
15833,,Brett,2024-06-05 14:46:19+00:00
15832,PeerUser(user_id=7077601078),Who are you?,2024-06-05 14:46:04+00:00
15830,,Hello,2024-06-05 14:45:33+00:00
15829,PeerUser(user_id=7077601078),Hi,2024-06-05 14:45:26+00:00
15827,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: vityousha
🔵Amount: 13000 $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/18636f973dd1363c37ca5e77137b40d5882d80ec18ef477663893062aac95454",2024-06-05 14:44:29+00:00
15823,PeerUser(user_id=5313196343),Yes land!,2024-06-05 14:41:11+00:00
15821,PeerUser(user_id=5082882946),Thanks for withdraw ❤️❤️❤️,2024-06-05 14:40:53+00:00
15819,,Eng chat @brettcoinen_chat,2024-06-05 14:39:36+00:00
15816,,Рандом,2024-06-05 14:36:01+00:00
15815,PeerUser(user_id=6006484316),А часто здесь такие дропы?,2024-06-05 14:35:53+00:00
15813,PeerUser(user_id=6265789587),Oke sir thx,2024-06-05 14:35:49+00:00
15811,,Mining and listing,2024-06-05 14:35:24+00:00
15810,,No,2024-06-05 14:35:00+00:00
15808,,Network: Ton,2024-06-05 14:34:52+00:00
15807,PeerUser(user_id=6265789587),Sorry sir is there going to be a presale for Brett later?,2024-06-05 14:34:48+00:00
15805,,"F.A.Q 

1. Как вывести brett с Airdrop
 - https://telegra.ph/Kak-vyvesti-BRETT-05-25

1. How to withdraw brett?
https://telegra.ph/How-to-withdraw-BRETT-05-25",2024-06-05 14:33:29+00:00
15804,PeerUser(user_id=6609518067),kalo mau langsung land ke wallet pake fee mas -+ 5 jam land,2024-06-05 14:32:52+00:00
15803,PeerUser(user_id=6265789587),Harus punya banyak reff pa,2024-06-05 14:32:44+00:00
15802,,"Dedust, Stonfi а потом на остальных крупных биржах",2024-06-05 14:32:14+00:00
15801,PeerUser(user_id=6265789587),LFG brettt on ton🔥🔥🔥🔥🔥,2024-06-05 14:32:12+00:00
15800,,Eng chat @brettcoinen_chat,2024-06-05 14:31:38+00:00
15799,PeerUser(user_id=6631432633),tinggal wd lah,2024-06-05 14:31:31+00:00
15798,PeerUser(user_id=6609518067),LFG💎,2024-06-05 14:31:14+00:00
15797,PeerUser(user_id=6765842959),Info cara wd nya bree?,2024-06-05 14:30:41+00:00
15796,PeerUser(user_id=2111446260),good project,2024-06-05 14:30:28+00:00
15795,PeerUser(user_id=5188434393),А на какой платформе?,2024-06-05 14:30:03+00:00
15794,PeerUser(user_id=5188434393),25-го?,2024-06-05 14:29:32+00:00
15793,,Через 20 дней,2024-06-05 14:29:22+00:00
15792,PeerUser(user_id=6609518067),catat 📝,2024-06-05 14:29:12+00:00
15791,PeerUser(user_id=6006484316),А как пополнить баланс тон?,2024-06-05 14:28:54+00:00
15790,PeerUser(user_id=5188434393),А когда листинг?,2024-06-05 14:28:54+00:00
15789,,Eng chat @brettcoinen_chat,2024-06-05 14:28:51+00:00
15788,PeerUser(user_id=7023285327),Gotr,2024-06-05 14:28:30+00:00
15787,,"Медленный вывод будет одобрен после листинга

Быстрый вывод будет одобрен в течении 24 часов",2024-06-05 14:28:07+00:00
15786,PeerUser(user_id=6006484316),Ааа,2024-06-05 14:27:25+00:00
15785,,Для медленного у вас просто должен быть баланс от 10000,2024-06-05 14:27:24+00:00
15784,,Для быстрого вывода у вас должно быть 0.08 TON (вы должны пополнить их),2024-06-05 14:26:58+00:00
15780,PeerUser(user_id=6006484316),"Хахах, это да",2024-06-05 14:25:24+00:00
15778,PeerUser(user_id=6609518067),galak bjir devnya 😭😭😭,2024-06-05 14:24:35+00:00
15777,PeerUser(user_id=6006484316),"Понял, спасибо",2024-06-05 14:23:55+00:00
15776,PeerUser(user_id=6609518067),☕️,2024-06-05 14:23:44+00:00
15775,,Вывод от 10000 до 25000 за одну заявку,2024-06-05 14:23:26+00:00
15774,,...,2024-06-05 14:23:10+00:00
15773,PeerUser(user_id=6609518067),"untuk menarik lebih cepat , karna yang gratis landing saat airdrop selesai",2024-06-05 14:22:42+00:00
15771,PeerUser(user_id=6609518067),FEE maybe,2024-06-05 14:22:00+00:00
15770,PeerUser(user_id=6006484316),"Тогда у меня 0.2 тон, а мне пишет что недостаточно и надо 0.08 тон, почему так?",2024-06-05 14:21:11+00:00
15769,PeerUser(user_id=6609518067),1 brett = 0.0002 TON,2024-06-05 14:19:05+00:00
15768,PeerUser(user_id=1082072296),Tengarti aingmah,2024-06-05 14:12:48+00:00
15767,PeerUser(user_id=6815314245),:v,2024-06-05 14:12:31+00:00
15765,PeerUser(user_id=6006188728),Hi,2024-06-05 14:09:13+00:00
15764,PeerUser(user_id=6006484316),А как обменять на тон?,2024-06-05 14:03:34+00:00
15763,PeerUser(user_id=1412480711),Not land,2024-06-05 14:01:04+00:00
15762,PeerUser(user_id=1412480711),"Они обманывают только небольшие суммы, которые достигаются, в отличие от Пепе, который отдает все свои силы, как и его группа мошенников.",2024-06-05 13:59:28+00:00
15761,PeerUser(user_id=6006484316),А можно вывести на биржу?,2024-06-05 13:59:07+00:00
15760,PeerUser(user_id=1412480711),Я не знаю,2024-06-05 13:58:00+00:00
15759,PeerUser(user_id=5118564738),"Я сделал запрос на вывод часа 2 назад сообщения никуда никакие не приходили , а бретт списались , когда придут на тг кошелек",2024-06-05 13:57:41+00:00
15758,PeerUser(user_id=1039585600),сколько это примерно на момент листинга?,2024-06-05 13:57:22+00:00
15757,PeerUser(user_id=6627136929),А цена какая?,2024-06-05 13:57:13+00:00
15756,PeerUser(user_id=1412480711),65000,2024-06-05 13:56:49+00:00
15755,PeerUser(user_id=6627136929),"Ребят, а вывод со сколько считается?",2024-06-05 13:56:18+00:00
15754,PeerUser(user_id=1412480711),"Мой вывод был отменен, бот сказал, что я жульничаю, хотя у меня была Шанель, и они использовали мою ссылку, как будто это просто мошенничество.",2024-06-05 13:54:54+00:00
15752,PeerUser(user_id=1826194255),"when my brett is landing,i have finished slow withdraw with 10150 balance,but until now the coin not yet entry in my exchange",2024-06-05 13:54:19+00:00
15751,PeerUser(user_id=6676594606),Спасибо большое,2024-06-05 13:53:28+00:00
15750,,Fixed,2024-06-05 13:46:07+00:00
15749,,Прийдёт сегодня,2024-06-05 13:46:02+00:00
15748,PeerUser(user_id=1748054843),"Вчера поставил на быстрый вывод с оплатой газа, до сих пор не пришли токены",2024-06-05 13:45:43+00:00
15747,PeerUser(user_id=1538646516),I have a problem getting my daily bonus can anyone help,2024-06-05 13:44:33+00:00
15746,PeerUser(user_id=5513570584),Через 13 дней майнинг🎉,2024-06-05 13:37:49+00:00
15745,,Ежедневный бонус временно не будет работать,2024-06-05 13:35:42+00:00
15743,,"🚀 Airdrop cheque for 25000 $BRETT


Inside cheque: 50 activation(s) for 500 $BRETT",2024-06-05 13:34:56+00:00
15742,,No,2024-06-05 13:34:34+00:00
15740,PeerUser(user_id=5171978558),Is Brett's bot an error?,2024-06-05 13:24:11+00:00
15738,PeerUser(user_id=5171978558),Breet bot error'?,2024-06-05 13:23:39+00:00
15734,,Support: @brett_support_bot,2024-06-05 12:58:52+00:00
15733,,No(,2024-06-05 12:58:35+00:00
15731,,Через 1-3 дня,2024-06-05 12:55:26+00:00
15730,PeerUser(user_id=7498784960),есть примерное время когда работать начнет?,2024-06-05 12:54:42+00:00
15729,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: None
🔵Amount: 11027 $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/79c104676085bf420868366e51441d5cd37d75bb3f5e653587fc7adcac1b89da",2024-06-05 12:47:18+00:00
15728,,,2024-06-05 12:40:33+00:00
15727,,Да,2024-06-05 12:40:26+00:00
15726,PeerUser(user_id=5082882946),Улучшаете его?,2024-06-05 12:40:20+00:00
15725,,Ежедневный бонус временно не будет работать,2024-06-05 12:39:52+00:00
15724,,We have temporarily disabled it,2024-06-05 12:39:42+00:00
15723,PeerUser(user_id=467614133),same,2024-06-05 12:38:33+00:00
15722,PeerUser(user_id=179099857),"Hi! When I press Get daily bonus button on the bot, it send me message: Error: module 'datetime' has no attribute 'strptime'. I tried from mobile and from PC with same result.",2024-06-05 12:37:11+00:00
15721,,"Slow withdraw - будет отправлен после листинга 

Fast withdraw - в течении 5 часов после открытия данного чата",2024-06-05 12:36:58+00:00
15720,,Да,2024-06-05 12:36:24+00:00
15719,PeerUser(user_id=5082882946),Когда таймер закончится начнется майнинг?,2024-06-05 12:36:06+00:00
15718,PeerUser(user_id=5118564738),Сколько по времени вывод осуществляется ?,2024-06-05 12:35:35+00:00
15717,PeerUser(user_id=5082882946),В боте появилась кнопка Mining,2024-06-05 12:35:34+00:00
15716,,Спасибо за 9000 подписчиков ❤️,2024-06-05 12:34:31+00:00
15714,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: long3311
🔵Amount: 7000 11000 $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/bba3063943602e8038247a9284722adb62feb9bf37e99a57082f8c4c990369c0",2024-06-05 12:31:09+00:00
15712,PeerUser(user_id=5118564738),,2024-06-05 11:39:38+00:00
15711,PeerUser(user_id=822831356),,2024-06-05 09:48:14+00:00
15710,PeerUser(user_id=411892981),,2024-06-05 05:17:18+00:00
15709,PeerUser(user_id=6023317115),,2024-06-05 03:41:30+00:00
15708,PeerUser(user_id=6023317115),,2024-06-05 03:41:11+00:00
15633,,"F.A.Q 

1. Как вывести brett с Airdrop
 - https://telegra.ph/Kak-vyvesti-BRETT-05-25

1. How to withdraw brett?
https://telegra.ph/How-to-withdraw-BRETT-05-25",2024-06-04 20:26:02+00:00
15631,PeerUser(user_id=500456284),What wallet is required?,2024-06-04 20:16:15+00:00
15601,PeerUser(user_id=6567169986),hii,2024-06-04 18:51:17+00:00
15588,PeerUser(user_id=6478455977),Kyo,2024-06-04 18:28:15+00:00
15574,PeerUser(user_id=6609518067),thanks,2024-06-04 18:09:18+00:00
15573,PeerUser(user_id=1247869930),Thanks,2024-06-04 18:09:04+00:00
15570,PeerUser(user_id=5082882946),Спасибо,2024-06-04 18:08:47+00:00
15569,,"🚀 Airdrop cheque for 10000 $BRETT


Inside cheque: 20 activation(s) for 500 $BRETT",2024-06-04 18:08:31+00:00
15566,PeerUser(user_id=2127048264),Хочу лістинг бретта !!!! Тільки не кажіть цим хомячим….,2024-06-04 18:07:24+00:00
15561,PeerUser(user_id=6993576843),How can I join Brett,2024-06-04 18:00:40+00:00
15546,PeerUser(user_id=393178474),+-20 червня,2024-06-04 17:46:43+00:00
15545,PeerUser(user_id=796504574),А коли лістинг +-,2024-06-04 17:45:58+00:00
15544,PeerUser(user_id=393178474),"Він ще нігде не залістився, не ведися на шахраїв",2024-06-04 17:44:44+00:00
15542,,Ні,2024-06-04 17:41:12+00:00
15538,PeerUser(user_id=796504574),Хотів запитати ще ! Brett вже залістився на binance?,2024-06-04 17:39:29+00:00
15536,,"Так, можна.",2024-06-04 17:37:30+00:00
15532,PeerUser(user_id=796504574),Ще можна рефералів запрошувати в отримувати BRETT$?,2024-06-04 17:32:57+00:00
15507,,Tonkeeper,2024-06-04 16:41:07+00:00
15506,,"F.A.Q 

1. Как вывести brett с Airdrop
- https://telegra.ph/Kak-vyvesti-BRETT-05-25

1. How to withdraw brett?
https://telegra.ph/How-to-withdraw-BRETT-05-25",2024-06-04 16:40:56+00:00
